timestamp_anon,value,container_ip
1662869550.0,40862.0,6517ff385a38c966b7c2a708c03f3f8a
1662869550.0,6133.0,e02e18dca6eef690db7e3911f7c82f70
1662869550.0,72234.0,086b31f81b1cf0f15e43fe568e3fb8e4
1662869550.0,66336.0,2a2ad10c55eff29ee870718a85944d13
1662869550.0,39546.0,fefad5c69928405ac8f5a83e1701dc2a
1662869550.0,71844.0,47d94ec84e80267e738db2caca3d9184
1662869550.0,17016.0,7b22f291523785e52e52ce3409760c39
1662869550.0,66146.0,53004baba968bc88ad49ca6e047a0733
1662869550.0,68095.0,03dc060838ef05053bdea6d483cde7e5
1662869550.0,59582.0,315a3a55de541f70b9f3d816692ac9a2
1662869550.0,54390.0,91378e1ad2e669ccb6be27bf8d6d2765
1662869550.0,17754.0,572e877aee4f4b6fe8a4f1fab4aa5dd4
1662869550.0,11759.5,87c154e38b8914909c4ed0f20e72a361
1662869550.0,41432.0,4356d7414e2a134239fb1dcf7f94309b
1662869607.0,4891.0,53004baba968bc88ad49ca6e047a0733
1662869607.0,10224.0,4f6e2a535ae502ec22d52f60e59d982b
1662869607.0,71894.0,2e6ae9139876748af8cf4e03e8d5cd77
1662869607.0,6478.0,086b31f81b1cf0f15e43fe568e3fb8e4
1662869607.0,61675.0,a1fbabac15350e73437a372d0e988575
1662869607.0,14485.0,2a2ad10c55eff29ee870718a85944d13
1662869607.0,16064.0,47d94ec84e80267e738db2caca3d9184
1662869607.0,36163.0,df3235eae04c7621c688ab5ee3ccf8de
1662869607.0,16008.0,23b8eba99c14e73d454503a55ae96989
1662869607.0,40177.0,6ebc62069627eabf9bf6659d9a78d228
1662869607.0,58383.0,c26bb102ece5cb17c9971c57abadf7b2
1662869664.0,44199.0,6517ff385a38c966b7c2a708c03f3f8a
1662869664.0,9935.0,53004baba968bc88ad49ca6e047a0733
1662869664.0,15853.0,87c154e38b8914909c4ed0f20e72a361
1662869664.0,80186.0,83e64a296f3943e4ca90d52cce91de5c
1662869664.0,37640.0,fd2e6a49d33e73344135073433648309
1662869721.0,27956.0,2e6ae9139876748af8cf4e03e8d5cd77
1662869721.0,15793.0,47d94ec84e80267e738db2caca3d9184
1662869721.0,75126.0,086b31f81b1cf0f15e43fe568e3fb8e4
1662869721.0,29172.0,87c154e38b8914909c4ed0f20e72a361
