timestamp_anon,value,container_ip
1662873540.0,40728.0,4d8eab038486f8a99df7bbb7fc0ffd53
1662873540.0,7806.0,07ff74bdf1b06c02945c40819ec1d38e
1662873540.0,1796.0,2a2ad10c55eff29ee870718a85944d13
1662873540.0,2138.5,47d94ec84e80267e738db2caca3d9184
1662873540.0,3305.0,e02e18dca6eef690db7e3911f7c82f70
1662873597.0,47232.0,5e40edcef6b4fdcc79c56ef317edbdae
1662873597.0,2614.0,6dcc7f244fba016765742bf41e7605e9
1662873597.0,2585.0,2a2ad10c55eff29ee870718a85944d13
1662873654.0,13460.0,83cdea8775aa4c90f4cda237e9efe1d1
1662873654.0,2751.0,23b8eba99c14e73d454503a55ae96989
1662873654.0,1397.0,2e6ae9139876748af8cf4e03e8d5cd77
1662873654.0,1462.0,03dc060838ef05053bdea6d483cde7e5
1662873654.0,36320.0,e87d4367d48235f575e55c0e30231cfc
1662873654.0,1441.0,9cd20d9c3dcebaf54796126cf30daf5e
1662873654.0,2085.0,6dcc7f244fba016765742bf41e7605e9
1662873711.0,3013.0,3de9cc1314ba06b9d4c8d66a3d361666
1662873711.0,46058.0,0967ff61bfabc7475c2cac1bc3159c77
1662873711.0,34977.0,4d8eab038486f8a99df7bbb7fc0ffd53
1662873768.0,26187.0,d629bfc8f81fec7b9d97d5e6d8064cd0
1662873768.0,42927.0,ae3389e2979abd8ba8c1eeb9868697e0
1662873768.0,3058.0,2e6ae9139876748af8cf4e03e8d5cd77
1662873825.0,49274.0,6d55d93699886aea999a6489388d2204
1662873825.0,2670.0,83cdea8775aa4c90f4cda237e9efe1d1
1662873825.0,2824.0,9cd20d9c3dcebaf54796126cf30daf5e
1662873825.0,2510.0,6dcc7f244fba016765742bf41e7605e9
1662873882.0,43823.0,85c29ff41b120b51470d6ccefa14d9f2
1662873882.0,1587.0,23b8eba99c14e73d454503a55ae96989
1662873882.0,20942.0,0967ff61bfabc7475c2cac1bc3159c77
1662873882.0,2429.0,83cdea8775aa4c90f4cda237e9efe1d1
1662873882.0,2102.0,47d94ec84e80267e738db2caca3d9184
1662873939.0,2680.0,83e64a296f3943e4ca90d52cce91de5c
1662873939.0,2796.0,23b8eba99c14e73d454503a55ae96989
1662873996.0,43209.0,13822d07b1dbc9edbcaa6f3851e72ae3
1662873996.0,2444.0,83cdea8775aa4c90f4cda237e9efe1d1
1662873996.0,24217.0,d4088cf8e0a581a6b7680dc429fac882
1662873996.0,2850.0,87c154e38b8914909c4ed0f20e72a361
1662874053.0,2529.0,83cdea8775aa4c90f4cda237e9efe1d1
1662874053.0,2809.0,3ed83727fd0a4a21f681882036a57972
1662874053.0,2891.0,7ded678c006c99a1018de19c833c7ab4
1662874053.0,2765.0,572e877aee4f4b6fe8a4f1fab4aa5dd4
1662874053.0,2471.5,0b6beb4d383cbd13d128b205a7b09313
1662874110.0,2387.0,0b6beb4d383cbd13d128b205a7b09313
1662874110.0,50405.0,05d1c1aea3ae65f6666bb406277c202b
1662874110.0,1505.0,6dcc7f244fba016765742bf41e7605e9
1662874110.0,2586.0,7ded678c006c99a1018de19c833c7ab4
1662874167.0,2638.0,03dc060838ef05053bdea6d483cde7e5
1662874224.0,49958.0,91378e1ad2e669ccb6be27bf8d6d2765
1662874281.0,2471.0,03dc060838ef05053bdea6d483cde7e5
1662874281.0,2727.0,87c154e38b8914909c4ed0f20e72a361
1662874281.0,2952.0,3ed83727fd0a4a21f681882036a57972
1662874338.0,2036.0,03dc060838ef05053bdea6d483cde7e5
1662874338.0,3000.0,6dcc7f244fba016765742bf41e7605e9
1662874509.0,2822.0,572e877aee4f4b6fe8a4f1fab4aa5dd4
1662874566.0,2711.0,53004baba968bc88ad49ca6e047a0733
1662874566.0,2891.0,0ec705c2842d35b28efbea446e2c9255
1662874623.0,2693.0,0ec705c2842d35b28efbea446e2c9255
1662874680.0,2487.0,53004baba968bc88ad49ca6e047a0733
1662874680.0,2055.0,87c154e38b8914909c4ed0f20e72a361
1662874737.0,2688.0,086b31f81b1cf0f15e43fe568e3fb8e4
1662874737.0,3202.0,7b22f291523785e52e52ce3409760c39
1662874794.0,49113.0,fa0717327354a06b4ceeef6d7f249160
1662874794.0,3050.0,83e64a296f3943e4ca90d52cce91de5c
1662874794.0,2566.0,7b22f291523785e52e52ce3409760c39
1662874851.0,2114.0,7b22f291523785e52e52ce3409760c39
1662874851.0,2883.0,03dc060838ef05053bdea6d483cde7e5
1662874851.0,2833.0,07ff74bdf1b06c02945c40819ec1d38e
1662874851.0,2405.0,83e64a296f3943e4ca90d52cce91de5c
1662874908.0,2520.0,83e64a296f3943e4ca90d52cce91de5c
1662874908.0,2753.0,0ec705c2842d35b28efbea446e2c9255
1662874908.0,2597.0,53004baba968bc88ad49ca6e047a0733
1662874965.0,2811.0,03dc060838ef05053bdea6d483cde7e5
1662874965.0,2702.0,6dcc7f244fba016765742bf41e7605e9
1662874965.0,2726.0,23b8eba99c14e73d454503a55ae96989
1662874965.0,2903.0,e02e18dca6eef690db7e3911f7c82f70
1662874965.0,2857.0,7b22f291523785e52e52ce3409760c39
1662875022.0,2611.0,2a2ad10c55eff29ee870718a85944d13
1662875022.0,2898.0,87c154e38b8914909c4ed0f20e72a361
1662875022.0,2526.5,03dc060838ef05053bdea6d483cde7e5
1662875079.0,47891.0,e776c1394c8dcbefd2e42a61a4c970b7
1662875079.0,3227.0,572e877aee4f4b6fe8a4f1fab4aa5dd4
1662875079.0,2402.0,23b8eba99c14e73d454503a55ae96989
1662875079.0,2404.0,2a2ad10c55eff29ee870718a85944d13
1662875079.0,2520.0,7b22f291523785e52e52ce3409760c39
1662875136.0,3073.0,07ff74bdf1b06c02945c40819ec1d38e
1662875136.0,2516.0,23b8eba99c14e73d454503a55ae96989
1662875136.0,26169.0,c26bb102ece5cb17c9971c57abadf7b2
1662875136.0,44027.0,47b8e9570e070b44b42aea42847314c2
1662875136.0,2813.0,2a2ad10c55eff29ee870718a85944d13
1662875193.0,2723.0,0ec705c2842d35b28efbea446e2c9255
1662875193.0,2513.0,07ff74bdf1b06c02945c40819ec1d38e
1662875193.0,43583.0,a30164105048dbb43e05e3553bf6d010
1662875193.0,2403.0,23b8eba99c14e73d454503a55ae96989
1662875250.0,2946.0,7b22f291523785e52e52ce3409760c39
1662875250.0,50104.0,dfe00e981377fa8e0a9aefbc9b2e9369
1662875250.0,46957.0,4d8eab038486f8a99df7bbb7fc0ffd53
1662875250.0,44882.0,11415d99a127e215d2148a1f6600007f
1662875250.0,2482.0,0ec705c2842d35b28efbea446e2c9255
1662875250.0,2612.0,87c154e38b8914909c4ed0f20e72a361
1662875250.0,2746.0,e02e18dca6eef690db7e3911f7c82f70
1662875307.0,2651.0,0b6beb4d383cbd13d128b205a7b09313
1662875307.0,2443.0,23b8eba99c14e73d454503a55ae96989
1662875307.0,2217.0,7b22f291523785e52e52ce3409760c39
1662875307.0,2699.0,03dc060838ef05053bdea6d483cde7e5
1662875307.0,2788.0,83cdea8775aa4c90f4cda237e9efe1d1
1662875307.0,2058.0,0ec705c2842d35b28efbea446e2c9255
1662875364.0,2952.0,83e64a296f3943e4ca90d52cce91de5c
1662875364.0,2596.0,086b31f81b1cf0f15e43fe568e3fb8e4
1662875364.0,2483.0,87c154e38b8914909c4ed0f20e72a361
1662875364.0,2051.0,03dc060838ef05053bdea6d483cde7e5
1662875364.0,2486.0,83cdea8775aa4c90f4cda237e9efe1d1
1662875364.0,2427.0,0b6beb4d383cbd13d128b205a7b09313
1662875364.0,2608.0,0ec705c2842d35b28efbea446e2c9255
1662875421.0,7198.0,23b8eba99c14e73d454503a55ae96989
1662875421.0,48232.0,de8400f0dfdaccda62c4167ef8a82eae
1662875421.0,2693.0,3ed83727fd0a4a21f681882036a57972
